,formula_pretty,band_gap
5017,LiP4WO12,4.253500000000001
5018,LiP5Pb2O15,4.6531
5019,LiPF6,7.5394
5020,LiPH2O3,6.9796
5021,LiPH3NO3,4.4821
5022,LiPH4CO3,5.609500000000001
5023,LiPH4NO3F,5.104100000000001
5024,LiPO3,5.5832
5025,LiPO3,5.6512
5026,LiPO3,5.552
5027,LiPr(SO4)2,5.2762
5028,LiPr(SO4)2,5.2457
5029,LiPr6B3O14,4.3181
5030,LiReO4,4.0225
5031,LiS2N(O2F)2,5.900399999999999
5032,LiSO3F,5.7916
5033,LiSb(PO3)4,4.143
5034,LiSb(PO3)4,4.2492
5035,LiSb(PO3)4,4.0564
5036,LiSb(PO3)4,4.1842999999999995
5037,LiSb(PO3)4,4.357
5038,LiSb(PO3)4,4.0474000000000006
5039,LiSb(PO3)4,4.0525
5040,LiSb(PO3)4,4.0039
5041,LiSb(PO3)4,4.5327
5042,LiSb(PO3)4,4.1602
5043,LiSb2F7,4.7225
5044,LiSbF4,5.135
5045,LiSbF6,4.933400000000001
5046,LiSc(BH4)4,4.6661
5047,LiSc(SiO3)2,4.957599999999999
5048,LiSc(SiO3)2,4.929
5049,LiSc(SiO3)2,4.9196
5050,LiScF4,6.1137
5051,LiScH2Se2O7,4.07
5052,LiScP2O7,4.7646
5053,LiScSiO4,4.612299999999999
5054,LiSi2BO6,5.2825
5055,LiSi2N3,5.0143
5056,LiSiBO4,6.4308
5057,LiSiNO,5.2543999999999995
5058,LiSiPCO7,5.7639
5059,LiSiPO5,4.9408
5060,LiSm(PO3)4,6.0068
5061,LiSm(SO4)2,5.4634
5062,LiSm(WO4)2,4.154
5063,LiSm6B3O14,4.510800000000001
5064,LiSn(PO3)3,4.0722
5065,LiSn(PO3)3,4.206300000000001
5066,LiSn(PO3)3,4.2159
5067,LiSn(PO3)3,4.0600000000000005
5068,LiSn(PO3)3,4.1888
5069,LiSn2(SO4)3,4.228
5070,LiTaF6,5.9681
5071,LiTaF6,6.1518
5072,LiTb(PO3)4,6.021999999999999
5073,LiTb(SO4)2,5.6184
5074,LiTb(WO4)2,4.0822
5075,LiTb6B3O14,4.7094000000000005
5076,LiTbO2,4.5467
5077,LiThF5,6.5143
5078,LiTl2GaF6,4.262300000000001
5079,LiTl2InF6,4.0172
5080,LiTm6B3O14,4.8766
5081,LiTmO2,4.1825
5082,LiTmO2,4.3152
5083,LiTmO2,4.6182
5084,LiTmSiO4,4.5721
5085,LiVF5,4.2767
5086,LiY(BH4)4,5.742
5087,LiY(BH4)4,5.7997
5088,LiY(PO3)4,5.8405000000000005
5089,LiY(TlCl3)2,4.4393
5090,LiY(TlCl3)2,4.5504999999999995
5091,LiY3Si2(O4F)2,5.228199999999999
5092,LiY6B3O14,4.3885000000000005
5093,LiY9(Si3O13)2,4.4329
5094,LiYF4,7.8341
5095,LiYF4,7.3177
5096,LiYF4,7.8149999999999995
5097,LiYMg30O32,4.344299999999999
5098,LiYMg30O32,4.311299999999999
5099,LiYMg6O8,4.0027
5100,LiYO2,4.0135
5101,LiYSiO4,5.1083
5102,LiZn(BH4)3,4.8749
5103,LiZn2(BH4)5,5.7198
5104,LiZn2(BH4)5,5.2319
5105,LiZnInF6,4.052
5106,LiZnP2HO7,4.4957
5107,LiZnPH2O5,4.024900000000001
5108,LiZnPH2O5,4.1982
5109,LiZnPO4,4.1081
5110,LiZnPO4,4.1939
5111,LiZnPO4,4.13
5112,LiZnPO4,4.1996
5113,LiZnSO4F,4.2073
5114,LiZr2(PO4)3,4.2387999999999995
5115,LiZr2(PO4)3,4.1295
5116,LiZr2(PO4)3,4.4162
5117,LiZr2(PO4)3,4.0816
5118,LiZr2(PO4)3,4.0752999999999995
5119,LiZr3H18N4F19,6.3872
5120,LiZr5TlF22,5.2244
5121,LiZrPCO7,4.1552
5122,Lu(BH4)3,4.7143
5123,Lu(BH4)3,4.7918
5124,Lu(BO2)3,5.7476
5125,Lu(ClO4)3,5.7567
5126,Lu(HO)3,4.9552000000000005
5127,Lu(HO)3,5.024900000000001
5128,Lu(HO)3,4.341
5129,Lu(PO3)3,5.7855
5130,Lu(PO3)3,5.666300000000001
5131,Lu(PO3)3,5.6628
5132,Lu(PO3)3,5.6749
5133,Lu(PO3)3,5.741099999999999
5134,Lu2(CN2)3,4.173900000000001
5135,Lu2(SO4)3,5.9635
5136,Lu2(WO4)3,4.7686
5137,Lu2B4O9,5.469799999999999
5138,Lu2Be2GeO7,4.3072
5139,Lu2Be2SiO7,5.2839
5140,Lu2GeO5,4.1266
5141,Lu2H16S3O20,5.1921
5142,Lu2O3,4.0883
5143,Lu2O3,4.021100000000001
5144,Lu2O3,4.2763
5145,Lu2P4O13,5.1988
5146,Lu2P4O13,5.4581
5147,Lu2P4O13,5.4932
5148,Lu2Si2O7,5.1931
5149,Lu2Si2O7,5.199199999999999
5150,Lu2Si2O7,4.8449
5151,Lu2SiO5,4.6846
5152,Lu2SiO5,4.567500000000001
5153,Lu3Al5O12,5.0364
5154,Lu3AlO6,4.5825
5155,Lu3AlO6,4.2139999999999995
5156,Lu3B5O12,5.426500000000001
5157,Lu3O2F5,5.8972
5158,Lu4(B2O5)3,5.2305
5159,Lu4(B2O5)3,5.5478000000000005
5160,Lu4Al2O9,4.4119
5161,Lu4Al2O9,4.5306
5162,Lu4Hf3O12,4.5947
5163,Lu4Zr3O12,4.1179
5164,Lu4Zr3O12,4.2011
5165,LuAlO3,5.0767
5166,LuAlO3,5.742900000000001
5167,LuBO3,4.5157
5168,LuBO3,5.3023
5169,LuBO3,4.2791
5170,LuBrO,4.3956
5171,LuCo(CN)6,4.292
5172,LuF3,6.2232
5173,LuF3,7.4832
5174,LuF3,7.689900000000001
5175,LuH18C3S3(O2F)9,5.7735
5176,LuH24C4N4Cl7,4.8904
5177,LuH2ClO2,4.8255
5178,LuH2ClO2,4.8109
5179,LuH6(ClO5)3,5.3849
5180,LuH9C5(NO4)2,4.4822999999999995
5181,LuH9C5(NO4)2,4.631
5182,LuHO2,4.9326
5183,LuHO2,4.1117
5184,LuHO2,4.8555
5185,LuHfF7,6.9578
5186,LuOF,5.0615000000000006
5187,LuP2H4NO7,4.9841
5188,LuP5O14,5.2656
5189,LuP5O14,5.4098
5190,LuPO4,5.9556000000000004
5191,LuPO4,5.7811
5192,LuSc(BO3)2,4.4627
5193,LuScO3,4.5878
5194,LuSeClO3,4.336399999999999
5195,LuSeO3F,4.295100000000001
5196,LuSnF7,4.7598
5197,LuTaO4,4.0476
5198,LuTaO4,4.3218000000000005
5199,LuZr3F15,5.555
5200,LuZr3F15,5.5183
5201,LuZrF7,5.8374
5202,Mg(AlCl4)2,5.5324
5203,Mg(AlH4)2,4.3638
5204,Mg(BH3)2,5.4529
5205,Mg(BH3)2,5.4818
5206,Mg(BH4)2,5.7238
5207,Mg(BH4)2,6.4883
5208,Mg(BH4)2,6.4046
5209,Mg(BH4)2,6.608600000000001
5210,Mg(BH4)2,5.6348
5211,Mg(BH4)2,6.0756
5212,Mg(BH4)2,5.8537
5213,Mg(BH4)2,6.7129
5214,Mg(BH4)2,5.8926
5215,Mg(BH4)2,6.1889
5216,Mg(BH4)2,6.0799
5217,Mg(BeN)2,4.0657000000000005
5218,Mg(BrO3)2,4.1446
5219,Mg(C2N3)2,4.6077
5220,Mg(CN)2,6.162699999999999
5221,Mg(ClO3)2,4.6531
5222,Mg(ClO4)2,5.2714
5223,Mg(HO)2,4.1796999999999995
5224,Mg(HO)2,4.2054
5225,Mg(HO)2,4.1368
5226,Mg(PO3)2,5.3868
5227,Mg(SiO2)6,4.892099999999999
5228,Mg(SiO2)6,4.892099999999999
5229,Mg10Si3(H2O9)2,4.950699999999999
5230,Mg10Si3(O7F2)2,4.768800000000001
5231,Mg14Si5O24,4.677800000000001
5232,Mg2Al2SiH4O9,5.0585
5233,Mg2Al4Si5O18,4.8175
5234,Mg2Al4Si5O18,4.3459
5235,Mg2B2O5,5.1536
5236,Mg2B2O5,5.0851
5237,Mg2B2O5,5.1356
5238,Mg2B4H15,5.7331
5239,Mg2B4H22C2S,5.0333000000000006
5240,Mg2BO3F,4.4508
5241,Mg2BP3(H3O7)2,5.2063
5242,Mg2Be3P3H13O19,5.3108
5243,Mg2Be3Tl2F12,5.670800000000001
5244,Mg2MnH24(ClO2)6,4.1512
5245,Mg2P2H12O13,4.666300000000001
5246,Mg2P2H4O9,5.2013
5247,Mg2P2O7,5.1351
5248,Mg2P2O7,5.3203
5249,Mg2PClO4,5.0406
5250,Mg2PH7O8,5.3843000000000005
5251,Mg2PHO5,4.9826999999999995
5252,Mg2PHO5,5.266400000000001
5253,Mg2PO4F,5.1652
5254,Mg2SiO4,4.1867
5255,Mg2SiO4,4.0779
5256,Mg2SiO4,4.6395
5257,Mg2SiO4,4.497299999999999
5258,Mg2SiO4,4.0161
5259,Mg2SiO4,4.587400000000001
5260,Mg2SiO4,4.4414
5261,Mg2SiO4,4.7454
5262,Mg2SiO4,4.3953999999999995
5263,Mg3(BO3)2,5.143
5264,Mg3(PO4)2,5.5403
5265,Mg3(PO4)2,4.9856
5266,Mg3(PO4)2,5.1758999999999995
5267,Mg30ZnNiO32,4.0442
5268,Mg3Al14O24,4.311599999999999
5269,Mg3Al2(SiO4)3,4.9394
5270,Mg3B(OF)3,5.4165
5271,Mg3B2H9SO13F,4.2701
5272,Mg3B2P2(H9O10)2,5.0287
5273,Mg3B7BrO13,5.9459
5274,Mg3B7ClO13,5.7052
5275,Mg3B7ClO13,5.930999999999999
5276,Mg3BH2O5F,4.010299999999999
5277,Mg3BeAl8O16,5.1747
5278,Mg3BeAl8O16,5.240499999999999
5279,Mg3C2O7,4.0313
5280,Mg3H13C9NO13,4.0947
5281,Mg3H2(SO5)2,5.571
5282,Mg3H2(SO5)2,5.6203
5283,Mg3H43C12O12F,4.467
5284,Mg3P2(H22O15)2,4.8454
5285,Mg3P2(H22O15)2,4.7868
5286,Mg3P2(HO)16,5.061
5287,Mg3P2(HO)16,4.6965
5288,Mg3P4H28(NO12)2,5.0672999999999995
5289,Mg3P4H48(NO15)2,5.400499999999999
5290,Mg3Si(O2F)2,5.0611
5291,Mg3Si2H4O9,4.2447
5292,Mg3Si2H4O9,4.2476
5293,Mg3Si4(HO6)2,5.1766000000000005
5294,Mg3ZnH24(CO3)8,4.7282
5295,Mg45Si32(H29O69)2,4.3201
5296,Mg48Si34H62O147,4.287100000000001
5297,Mg4H2O5,4.006500000000001
5298,Mg4P6SN12,4.830500000000001
5299,Mg4Ta2O9,4.2059
5300,Mg5B3O9F,5.118399999999999
5301,Mg5H10(C2O9)2,4.4617
5302,Mg5Pb(SO4)6,5.0961
5303,Mg5Si2(O4F)2,4.9129000000000005
5304,Mg7Fe(SiO4)4,4.1577
5305,Mg7P2(HO2)8,4.921099999999999
5306,Mg7P6(HO6)4,5.1294
5307,Mg7Si2(H3O7)2,4.5577000000000005
5308,Mg7Si8(O11F)2,4.883
5309,Mg9Al8Fe3(SiO4)12,4.1863
5310,Mg9Si4(HO9)2,5.0615000000000006
5311,MgAl10O16,4.406999999999999
5312,MgAl2(Si3O8)2,4.4653
5313,MgAl2(Si3O8)2,4.443899999999999
5314,MgAl2(Si3O8)2,4.4181
5315,MgAl2O4,4.2658
5316,MgAl2O4,4.251799999999999
5317,MgAl2O4,4.5897
5318,MgAl2O4,4.356599999999999
5319,MgAl2O4,5.1095
5320,MgAl2O4,4.5367999999999995
5321,MgAl2O4,4.1229
5322,MgAl2O4,4.5550999999999995
5323,MgAl2O4,4.3367
5324,MgAl2O4,4.1392
5325,MgAl2O4,4.2033
5326,MgAl2O4,4.020999999999999
5327,MgAl2O4,4.8621
5328,MgAl2O4,4.9766
5329,MgAl2P2(HO)18,5.0097000000000005
5330,MgAl3SiBO9,4.841799999999999
5331,MgAl4(HO)12,4.484500000000001
5332,MgAl4(HO)12,4.098599999999999
5333,MgAlBO4,6.0077
5334,MgAlF5,4.677
5335,MgAlH4O2F5,5.837
5336,MgAlPO5,4.9741
5337,MgAlPO5,5.042300000000001
5338,MgAs2S2(OF3)4,4.2829999999999995
5339,MgAsH15O11,4.1585
5340,MgAsH16NO10,4.4927
5341,MgB2H13N3,4.9993
5342,MgB2H42C26(N7O3)2,4.6876999999999995
5343,MgB2H4C8(N4O)2,5.3302
5344,MgB2H6O7,5.412599999999999
5345,MgB2P2H8O13,5.6109
5346,MgB3H15O13,5.0784
5347,MgB3H15O13,4.9097
5348,MgB3H20N3,5.9079
5349,MgB4(H10N)2,6.0067
5350,MgB4(H10N)2,6.0629
5351,MgB4(H9O8)2,5.2211
5352,MgB4O7,5.7433000000000005
5353,MgB6(H2O3)5,4.9457
5354,MgB6(H3O4)4,5.4762
5355,MgB6H14O17,5.2179
5356,MgB6H28(C2O)2,6.0823
5357,MgBHO3,5.4376999999999995
5358,MgBP(H3O4)2,5.3032
5359,MgBeAl4O8,5.2368
5360,MgBiF5,4.579
5361,MgBiF5,4.2780000000000005
5362,MgBr2,4.4707
5363,MgCN2,5.3796
5364,MgCO3,4.8023
5365,MgCO3,4.9603
5366,MgCO3,5.1935
5367,MgCl2,5.6168
5368,MgCl2,5.5713
5369,MgCl2,5.1512
5370,MgCl2,4.906000000000001
5371,MgCl2,4.2732
5372,MgCoF4,4.0944
5373,MgF2,5.6389000000000005
5374,MgF2,6.8477
5375,MgF2,6.2985
5376,MgF2,6.4719
5377,MgF2,6.824
5378,MgF2,6.7193
5379,MgF2,6.3850999999999996
5380,MgFe(CO3)2,4.2415
5381,MgFe(PO3)4,5.115399999999999
5382,MgFeF4,4.6318
5383,MgFeP2O7,4.082
5384,MgFeP2O7,4.3052
5385,MgFeSiO4,4.0185
5386,MgGeH12(OF)6,4.5983
5387,MgH10(SeO5)2,4.7526
5388,MgH10C4(N2O3)2,4.6362
5389,MgH10CO8,4.5296
5390,MgH10SO9,5.4366
5391,MgH10SO9,4.9785
5392,MgH12(BrO3)2,4.3514
5393,MgH12(BrO6)2,4.9018
5394,MgH12(ClO3)2,4.8687000000000005
5395,MgH12(ClO6)2,5.6326
5396,MgH12(NO)6,4.5639
5397,MgH12C3SO7,5.6735999999999995
5398,MgH12S2O9,4.3727
5399,MgH12SO10,5.1922999999999995
5400,MgH12SO9,4.9641
5401,MgH12SeO9,5.0692
5402,MgH14SO11,5.1954
5403,MgH14SeO11,4.3468
5404,MgH16(ClO4)2,4.4529
5405,MgH18Br2O9,4.4417
5406,MgH18C4SN8O9,5.0242
5407,MgH2(CO2)2,4.7463999999999995
5408,MgH2(CO2)2,4.9043
5409,MgH20Br4(NO)4,4.1119
5410,MgH20S2(NO7)2,5.2087
5411,MgH22SO15,5.0236
5412,MgH24(ClO6)2,5.1716
5413,MgH24C6N12(ClO6)2,5.1989
5414,MgH2Cl2O,5.370699999999999
5415,MgH2SO5,5.5024
5416,MgH30C2(SO9)2,5.1716999999999995
5417,MgH4(CO)4,4.4273
5418,MgH4(ClO)2,5.301
5419,MgH4(ClO4)2,5.522499999999999
5420,MgH4(ClO5)2,5.1129999999999995
5421,MgH40C10Br2(N2O)10,4.8406
5422,MgH4C4S4(OF)12,4.273
5423,MgH4C4S4(OF)12,4.273
5424,MgH4S2O9,5.507700000000001
5425,MgH4S2O9,4.3876
5426,MgH4SeO5,4.7945
5427,MgH6(BrN)2,4.1225
5428,MgH6(CO3)2,4.8736
5429,MgH6(CO3)2,4.9673
5430,MgH6(NCl)2,4.5745000000000005
5431,MgH6(NCl)2,4.7741
5432,MgH6(SO4)4,5.9617
5433,MgH6CO6,4.8192
5434,MgH6S2O3,4.4439
5435,MgH7C3NO6,4.8736999999999995
5436,MgH7C3NO7,4.7484
5437,MgH8(ClO2)2,5.2698
5438,MgH8(ClO6)2,5.3273
5439,MgH8(ClO6)2,5.2195
5440,MgH8(IO5)2,4.1474
5441,MgH8(NF2)2,5.9988
5442,MgH8C2S2(NO2)2,4.3106
5443,MgH8C3(NO3)2,4.9305
5444,MgH8C4(N3O2)2,4.7911
5445,MgH8C4(NO3)2,4.7958
5446,MgH8SO8,5.531899999999999
5447,MgHOF,4.7269000000000005
5448,MgMn(CO3)2,4.078900000000001
5449,MgMn(PO3)4,4.167299999999999
5450,MgNi(PO3)4,4.3173
5451,MgNiB2P2(H3O4)4,4.5703
5452,MgNiF4,4.3374999999999995
5453,MgNiP2O7,4.081
5454,MgNiP2O7,4.1019000000000005
5455,MgNiP2O7,4.069
5456,MgO,4.0527
5457,MgO,4.4292
5458,MgP(HO)7,5.2672
5459,MgP2(H4O5)2,5.4596
5460,MgP2(H8O5)2,5.6363
5461,MgP2(H8O5)2,5.5068
5462,MgP2(HO)12,5.3457
5463,MgP2H10(NO4)2,4.97
5464,MgP2H12O11,5.4433
5465,MgP2H20C4(N2O3)4,5.0476
5466,MgP3H16C3NO12,5.544
5467,MgP4O11,4.9184
5468,MgP6(HN3)4,4.101
5469,MgP6H24(N2O11)2,5.136100000000001
5470,MgPH13O9,5.7485
5471,MgPH16NO10,4.8216
5472,MgS2O7,5.521100000000001
5473,MgSO3,4.665800000000001
5474,MgSO3,4.5502
5475,MgSO3,4.9784
5476,MgSO4,5.5304
5477,MgSO4,5.4889
5478,MgSb2F12,4.2356
5479,MgSb2H2F14,4.4907
5480,MgSbF5,4.3034
5481,MgScAlO4,4.243
5482,MgSeO3,4.0013
5483,MgSi(HO)6,5.429
5484,MgSi(HO)6,5.5255
5485,MgSi(HO2)2,5.3348
5486,MgSi(HO2)2,5.1541999999999994
5487,MgSi2NiO6,4.5639
5488,MgSi2O5,5.011099999999999
5489,MgSiH12(OF)6,5.6666
5490,MgSiN2,4.1796999999999995
5491,MgSiNiO4,4.3779
5492,MgSiO3,4.535
5493,MgSiO3,4.5412
5494,MgSiO3,4.5556
5495,MgSiO3,4.411099999999999
5496,MgSiO3,4.642100000000001
5497,MgSiO3,4.5929
5498,MgSiO3,4.5708
5499,MgSiO3,4.4998000000000005
5500,MgSiO3,4.5845
5501,MgSiO3,4.6372
5502,MgSiO3,4.6484
5503,MgSiO3,5.415499999999999
5504,MgSiO3,4.5304
5505,MgSiO3,4.642499999999999
5506,MgSiO3,4.6064
5507,MgSiO3,4.5226
5508,MgSiO3,4.6751000000000005
5509,MgSiO3,4.7002
5510,MgSiO3,5.7928
5511,MgSiO3,5.0422
5512,MgSiO3,4.5794
5513,MgSiO3,4.2049
5514,MgSiO3,5.0524
5515,MgSiO3,4.5951
5516,MgSiO3,4.3843
5517,MgSiO3,4.7719
5518,MgSnF6,4.9612
5519,MgTe(H4O3)3,4.4186
5520,MgTiF6,4.6253
5521,MgTl2H12(SO7)2,4.6787
5522,MgTlAs(H6O5)2,4.3811
5523,MgTlCl3,4.4363
5524,MgTlF3,4.2135
5525,MgTlP(H6O5)2,4.5212
5526,MgW2(OF4)2,4.4196
5527,MgW2O7,4.0943000000000005
5528,MgZn2P2(H6O5)4,4.6549000000000005
5529,MgZnH12(CO3)4,4.6456
5530,MgZr(SO4)3,4.0419
5531,MgZr4(PO4)6,4.292
5532,MgZrF6,6.5306999999999995
5533,MgZrP2(H2O3)4,4.218100000000001
5534,Mn(BO2)2,4.4584
5535,Mn(PO3)2,4.1103
5536,Mn2Be3Tl2F12,4.1194
5537,Mn2H8S3(NO6)2,4.3865
5538,Mn2Tl2(SO4)3,4.3732
5539,Mn3B7BrO13,4.1137
5540,Mn3B7ClO13,4.2082999999999995
5541,Mn5Pb(SO4)6,4.0662
5542,MnAl2P2(H5O4)4,4.6499999999999995
5543,MnAl2P2H10O13F2,4.582199999999999
5544,MnAlF5,4.4843
5545,MnAlF5,4.4125000000000005
5546,MnB10(H13O4)2,4.1228
5547,MnB12(H5O12)2,4.6582
5548,MnB2P3H10N2ClO13,4.4006
5549,MnB4O7,4.7101999999999995
5550,MnBP(HO3)2,4.1606000000000005
5551,MnBP(HO3)2,4.1858
5552,MnC5(O2F)2,4.475
5553,MnH(CO)5,4.2636
5554,MnH10S2(NO2)4,4.367800000000001
5555,MnH14C3NCl3O2,4.1336
5556,MnH20C2S2(NO2)6,4.7606
5557,MnH20S2(NO7)2,4.0467
5558,MnH44C12N8(ClO5)2,4.0791
5559,MnH6(SO4)4,5.099500000000001
5560,MnH6SO6,4.4475
5561,MnH6SO6,4.3118
5562,MnH6SO6,4.327
5563,MnP2(HO)4,4.478899999999999
5564,MnP2H12(CO2)4,4.702500000000001
5565,MnP2H36C12N6(ClO)2,4.1058
5566,MnP2H6O5,4.1776
5567,MnP2H9C2NO7,4.3048
5568,MnP3H10C3NO9,4.7284
5569,MnP3H12NO7,4.342300000000001
5570,MnP4H16(NO8)2,4.0598
5571,MnP4O11,4.0554
5572,MnP4O11,4.2326
5573,MnP4O11,4.5053
5574,MnPH15C3N(ClO)3,4.114
5575,MnPHO3,4.2461
5576,MnPb(SO4)2,4.1354
5577,MnSiH12(OF)6,4.1847
5578,MnTl(PO3)3,4.3339
5579,MnTl2P4(HO2)8,4.0683
5580,MnZnH22C5N10(Cl2O3)2,4.0945
5581,Mo(PO3)3,4.2428
5582,MoF6,4.182799999999999
5583,MoF6,4.2423
5584,MoH12C2(N3O2)2,4.4599
5585,MoH12N3O3F5,4.4852
5586,MoH18C5(NO)4,4.346500000000001
5587,MoH8(NO2)2,4.3596
5588,MoH8(NO2)2,4.43
5589,N2,7.376399999999999
5590,N2,7.3685
5591,N2,7.0262
5592,N2,6.739
5593,N2,6.5645
5594,N2O,4.7431
5595,N2O,6.2369
5596,Na(BH)5,4.6683
5597,Na(BH)6,5.6439
5598,Na10Al8Si5S7O48,4.1263000000000005
5599,Na10B18H6O35,4.6812
5600,Na10Be4Si4O17,4.2524999999999995
5601,Na10Ca3Hf5(PO4)12,4.2066
5602,Na10Hf4Zr4Si9(SO16)3,4.1165
5603,Na10Hf5Mg3(PO4)12,4.2360999999999995
5604,Na10Hf5Zn3(PO4)12,4.2045
5605,Na10Hf8Si9(SO16)3,4.3406
5606,Na10Mg8SiS11O48,4.2356
5607,Na10Zr8Si9(SO16)3,4.0710999999999995
5608,Na11B21(BrO18)2,4.5093
5609,Na11B21(ClO18)2,4.6281
5610,Na12B26O45,4.581300000000001
5611,Na12B26O45,4.6041
5612,Na12B26O45,4.7415
5613,Na12DyY3H48(CO5)12,4.482
5614,Na12Mg5Al2Si29O72,4.8614
5615,Na13Ca7S12(ClO16)3,5.0397
5616,Na13Ca7S12(O16F)3,5.261699999999999
5617,Na13Ca7S12Cl(O24F)2,5.1477
5618,Na13Ca7S12Cl2O48F,4.6104
5619,Na13Ca7S12Cl2O48F,4.7708
5620,Na14Ca5Hf3(PO4)12,4.2714
5621,Na14Hf3Mg5(PO4)12,4.5189
5622,Na14Hf3Zn5(PO4)12,4.1107000000000005
5623,Na14Hf4Zr4Si11SO48,4.1671
5624,Na14Hf8Si11SO48,4.141900000000001
5625,Na14Mg9(P2O7)8,4.725199999999999
5626,Na14Zr8Si11SO48,4.1091
5627,Na15S5Cl(O5F)4,4.9473
5628,Na16Al12Si12I3ClO48,4.234999999999999
5629,Na17Zr12Si11P7O72,4.1993
5630,Na17Zr7Sc5Si6(PO6)12,4.1506
5631,Na21S7Cl(O14F3)2,4.905
5632,Na21ZnS10Cl3O40,4.3485
5633,Na22S10Cl3O40,5.067
5634,Na27Ca3Al5(P2O7)12,4.7813
5635,Na2Al17Si11B7(H3O31)2,4.069699999999999
5636,Na2Al2B2O7,4.3412
5637,Na2Al2B2O7,4.24
5638,Na2Al2B2O7,4.3384
5639,Na2Al2P2SO12,5.0354
5640,Na2Al2Si(SO6)2,4.4963
5641,Na2Al2Si3(HO3)4,4.363300000000001
5642,Na2Al2Si3(HO3)4,4.5783000000000005
5643,Na2Al2Si3H6O13,4.4745
5644,Na2Al2Si3O10,4.4513
5645,Na2Al2Si3O10,4.0793
5646,Na2Al3P3(HO7)2,4.9664
5647,Na2AlGaP2SO12,4.2966
5648,Na2AlH4ClO4,4.5161999999999995
5649,Na2AlNiF7,4.5085
5650,Na2AlPCO7,5.0719
5651,Na2AlSi3HO9,4.671099999999999
5652,Na2AlTlF6,4.0672999999999995
5653,Na2AlZnF7,4.8225999999999996
5654,Na2AlZnP(SO6)2,4.2188
5655,Na2AsH15O11,4.1825
5656,Na2AsP(H4O5)2,4.0876
5657,Na2B3HO6,4.6148
5658,Na2B4H20O17,5.0996
5659,Na2B4H8O11,4.5752
5660,Na2B4O7,5.4269
5661,Na2B4O7,4.618
5662,Na2B4O7,4.8723
5663,Na2B5H3O10,4.9795
5664,Na2B5H5O11,4.9627
5665,Na2B8O13,5.4478
5666,Na2B8O13,5.635
5667,Na2BH4ClO4,4.583799999999999
5668,Na2BSO4F3,5.7662
5669,Na2Be(SiO3)2,4.7889
5670,Na2Be2(SiO3)3,4.8522
5671,Na2Be2O3,4.2681000000000004
5672,Na2Be4B4O11,4.983300000000001
5673,Na2BeB2O5,4.8657
5674,Na2BeCl4,5.4555
5675,Na2BeF4,6.7864
5676,Na2BeF4,6.8919999999999995
5677,Na2BeH4,4.7104
5678,Na2BeSi4(H4O7)2,5.3614999999999995
5679,Na2BeSiO4,4.6341
5680,Na2BeSiO4,4.77
5681,Na2BrCl,4.223
5682,Na2BrClO6,4.6949
5683,Na2CO3,4.1922
5684,Na2Ca(CO3)2,4.4361999999999995
5685,Na2Ca(PO3)4,5.3703
5686,Na2Ca(SO4)2,5.4849
5687,Na2Ca2(CO3)3,4.7886999999999995
5688,Na2Ca2(SO4)3,4.9506
5689,Na2Ca2(SiO3)3,4.2399000000000004
5690,Na2Ca2(SiO3)3,4.4105
5691,Na2Ca2Al6Si9(H8O19)2,4.608899999999999
5692,Na2Ca2Al6Si9(H8O19)2,4.8091
5693,Na2Ca3(Si3O8)2,4.3043
5694,Na2Ca3Al2F14,7.143
5695,Na2Ca3B5H2S2ClO18,5.481
5696,Na2Ca3Si3O10,4.375500000000001
5697,Na2Ca4YZrSi4(O5F)3,4.6913
5698,Na2Ca9NdY5HoF41,6.1081
5699,Na2CaH10C2O11,4.6291
5700,Na2CaH4(CO4)2,4.735
5701,Na2CaHfP2SO12,4.2719
5702,Na2CaLaP(SO6)2,4.2684999999999995
5703,Na2CaMg(PO4)2,5.0991
5704,Na2CaMg(SO4)3,5.0407
5705,Na2CaMg5Si8(O11F)2,4.5395
5706,Na2CaMnAl2P2H2(O5F2)2,4.3124
5707,Na2CaP2O7,4.962
5708,Na2CaPO4F,4.220899999999999
5709,Na2CaPO4F,4.7508
5710,Na2CaYP(SO6)2,4.3324
5711,Na2CaZn(SO4)3,4.3403
5712,Na2CaZrSi2O7F2,4.6892
5713,Na2CoP4(H4O5)4,4.5772
5714,Na2DyMoPO8,4.1989
5715,Na2DyPCO7,4.5321
5716,Na2DyPWO8,4.7612000000000005
5717,Na2Er2B2O7,4.3493
5718,Na2ErMoPO8,4.1855
5719,Na2ErPCO7,4.3992
5720,Na2ErPWO8,4.7911
5721,Na2FeH8(SO6)2,4.2919
5722,Na2FeP2(HO3)2,4.3712
5723,Na2GaNiF7,4.015000000000001
5724,Na2GeF6,5.7875
5725,Na2GeF6,5.6123
5726,Na2H14CO10,4.197
5727,Na2H16O9,4.533799999999999
5728,Na2H16SO12,5.0008
5729,Na2H20CO13,5.2775
5730,Na2H2CO4,4.169099999999999
5731,Na2H4(SO4)3,5.4936
5732,Na2H4WO6,4.736599999999999
5733,Na2Hf(HO)6,4.3873
5734,Na2Hf2Si(PO6)2,4.9018999999999995
5735,Na2Hf2Si2SO12,4.4725
5736,Na2Hf3MgP4(SO12)2,4.06
5737,Na2Hf3ZnP4(SO12)2,4.0532
5738,Na2HfAl(PO4)3,4.941000000000001
5739,Na2HfIn(PO4)3,4.1497
5740,Na2HfMgP2SO12,4.4582
5741,Na2HfSc(PO4)3,4.850899999999999
